Timestamp,Distance (cm)
1722230899.4240441,996.15
1722230899.539544,255.48
1722230899.6550379,254.64
1722230899.770644,255.05
1722230899.93018,996.11
1722230900.089683,996.17
1722230900.249221,996.01
1722230900.3644202,251.68
1722230900.523977,996.05
1722230900.639542,254.64
1722230900.755028,254.22
1722230900.8704152,254.63
1722230901.030085,996.13
1722230901.189543,996.23
1722230901.349133,996.18
1722230901.508661,996.1
1722230901.6239429,252.09
1722230901.783534,996.2
1722230901.9429939,996.15
1722230902.1026938,996.17
1722230902.2620459,996.2
1722230902.4215748,996.22
1722230902.581082,996.22
1722230902.7405639,996.23
1722230902.89995,996.13
1722230903.059585,996.22
1722230903.219315,996.15
1722230903.37862,996.25
1722230903.5381591,996.11
1722230903.697634,996.18
1722230903.857127,996.05
1722230904.016453,996.13
1722230904.176158,996.15
1722230904.335525,996.22
1722230904.451006,251.79
1722230904.566293,251.68
1722230904.7259421,996.18
1722230904.885464,996.17
1722230905.000648,250.84
1722230905.1603541,996.3
1722230905.275529,251.28
1722230905.435041,996.11
1722230905.550418,251.68
1722230905.665688,251.26
1722230905.780985,251.26
1722230905.896397,250.82
1722230906.0119832,254.24
1722230906.12736,254.18
1722230906.242848,251.23
1722230906.358003,250.94
1722230906.51757,996.17
1722230906.677098,996.0
1722230906.792335,251.68
1722230906.907686,251.67
1722230907.0671349,996.18
1722230907.182532,251.68
1722230907.297842,251.28
1722230907.4132109,250.8
1722230907.528268,251.67
1722230907.643869,251.29
1722230907.759302,251.24
1722230907.918679,996.13
1722230908.034403,254.2
1722230908.193704,996.11
1722230908.309195,254.22
1722230908.4687302,996.1
1722230908.628225,996.13
1722230908.743705,254.2
1722230908.903264,996.06
1722230909.062863,995.98
1722230909.222177,996.08
1722230909.337697,255.05
1722230909.4532402,254.63
1722230909.568532,251.68
1722230909.728114,996.15
1722230909.8435369,254.2
1722230909.959048,254.63
1722230910.118556,996.2
1722230910.278142,996.13
1722230910.39342,251.68
1722230910.552952,996.11
1722230910.712467,996.15
1722230910.871933,996.1
1722230911.031327,996.15
1722230911.190994,996.01
1722230911.350683,996.1
1722230911.4657862,252.13
1722230911.58127,251.24
1722230911.7406669,996.11
1722230911.900266,996.1
1722230912.0603142,996.11
1722230912.175115,251.67
1722230912.334559,996.15
1722230912.4942038,996.11
1722230912.60949,251.65
1722230912.768998,996.1
1722230912.8843231,251.24
1722230912.999627,251.65
1722230913.114971,251.67
1722230913.27459,996.2
1722230913.434104,996.15
1722230913.593621,996.1
1722230913.753152,996.13
1722230913.9125838,996.18
1722230914.072099,996.2
1722230914.1875892,255.07
1722230914.347035,996.25
1722230914.506598,996.13
1722230914.666285,996.13
1722230914.825734,996.22
1722230914.985151,996.17
1722230915.1448362,996.25
1722230915.3039749,996.11
1722230915.4638138,996.05
1722230915.623534,996.15
1722230915.782803,996.08
1722230915.8982642,254.64
1722230916.0138571,254.91
1722230916.129227,254.64
1722230916.2448692,254.12
1722230916.360456,255.46
1722230916.4759219,254.63
1722230916.591427,254.22
1722230916.7070599,254.63
1722230916.8664918,996.06
1722230916.9819782,255.88
1722230917.097567,255.05
1722230917.257051,996.15
1722230917.372593,254.63
1722230917.5321841,996.2
1722230917.647427,250.84
1722230917.7628832,254.2
1722230917.878439,254.63
1722230917.993959,254.61
1722230918.112606,254.2
1722230918.268972,996.01
1722230918.384427,254.2
1722230918.544001,996.0
1722230918.70343,996.11
1722230918.863035,996.01
1722230919.022442,996.03
1722230919.181939,996.11
1722230919.3415492,996.17
1722230919.456776,251.4
1722230919.616333,996.17
1722230919.731564,251.67
1722230919.847049,252.94
1722230920.0065951,996.1
1722230920.125428,251.24
1722230920.281457,996.13
1722230920.440993,996.11
1722230920.600419,996.06
1722230920.71587,252.93
1722230920.875262,996.1
1722230920.990506,251.77
1722230921.1501162,996.11
1722230921.265685,254.61
1722230921.425225,996.01
1722230921.585189,996.13
1722230921.744245,996.13
1722230921.9038599,996.05
1722230922.063495,996.15
1722230922.178516,251.24
1722230922.338131,996.13
1722230922.497649,996.13
1722230922.612911,251.26
1722230922.728433,254.22
1722230922.8437052,250.82
1722230922.959014,251.24
1722230923.074559,253.35
1722230923.18994,254.2
1722230923.305619,255.87
1722230923.420992,251.24
1722230923.536739,255.03
1722230923.651854,254.2
1722230923.767596,254.61
1722230923.883032,254.2
1722230923.998585,254.61
1722230924.114122,254.61
1722230924.229675,254.61
1722230924.3892312,996.13
1722230924.548791,996.15
1722230924.6642141,254.27
1722230924.77949,250.89
1722230924.894785,251.77
1722230925.054307,996.13
1722230925.213921,996.13
1722230925.373426,996.05
1722230925.532852,996.06
1722230925.692418,996.15
1722230925.851802,996.06
1722230926.011404,996.08
1722230926.170749,996.11
1722230926.3303921,996.1
1722230926.446027,255.05
1722230926.56127,251.68
1722230926.676803,255.32
1722230926.792439,254.64
1722230926.9079092,255.88
1722230927.067371,996.01
1722230927.2268999,996.05
1722230927.342525,255.05
1722230927.502051,996.13
1722230927.617457,254.63
1722230927.733081,255.88
1722230927.848598,254.12
1722230927.964025,255.46
1722230928.079732,254.49
1722230928.194923,251.7
1722230928.3545961,996.13
1722230928.514133,996.13
1722230928.67364,996.11
1722230928.832939,996.08
1722230928.948652,254.95
1722230929.108234,996.11
1722230929.223558,250.82
1722230929.3830001,996.11
1722230929.4983082,251.23
1722230929.657852,996.11
1722230929.818088,996.2
1722230929.932771,252.93
1722230930.047991,251.65
1722230930.2076318,996.0
1722230930.367151,996.05
1722230930.4824939,252.06
1722230930.642029,996.01
1722230930.8014028,996.11
1722230930.917251,256.24
1722230931.076628,996.0
1722230931.2360861,996.06
1722230931.3954282,995.95
1722230931.555157,996.05
1722230931.7146828,995.98
1722230931.829963,252.08
1722230931.9452999,251.24
1722230932.060609,252.08
1722230932.220002,996.06
1722230932.335448,254.08
1722230932.451169,255.03
1722230932.61069,995.98
1722230932.726141,254.61
1722230932.8857348,996.08
1722230933.001131,254.2
1722230933.116689,254.57
1722230933.23222,255.03
1722230933.347828,255.48
1722230933.507356,996.05
1722230933.666823,996.05
1722230933.8261309,996.08
1722230933.9419122,255.05
1722230934.101301,996.08
1722230934.2166662,255.03
1722230934.332139,254.61
1722230934.4918458,996.08
1722230934.607388,254.61
1722230934.7673442,996.13
1722230934.926413,996.13
1722230935.0857868,996.06
1722230935.201463,254.22
1722230935.3608232,996.11
1722230935.4764218,254.61
1722230935.635895,996.11
1722230935.7954519,996.01
1722230935.9550111,996.11
1722230936.070412,254.93
1722230936.229995,996.01
1722230936.345393,254.49
1722230936.461024,254.18
1722230936.576364,252.09
1722230936.7360198,996.05
1722230936.895802,996.11
1722230937.0108569,253.33
1722230937.126416,254.57
1722230937.285826,996.18
1722230937.445426,996.06
1722230937.604927,996.01
1722230937.76442,996.0
1722230937.92401,996.08
1722230938.0391622,250.8
1722230938.1984699,996.01
1722230938.358311,996.05
1722230938.473661,251.67
1722230938.63304,996.03
1722230938.7925792,996.05
1722230938.95206,996.1
1722230939.111497,996.03
1722230939.2710369,996.06
1722230939.43053,996.0
1722230939.5900779,996.03
1722230939.749537,995.95
1722230939.9090712,996.1
1722230940.068584,995.93
1722230940.18385,251.67
1722230940.299019,251.24
1722230940.4145448,252.13
1722230940.5741131,996.06
1722230940.733574,996.1
1722230940.893068,996.15
1722230941.0528781,996.17
1722230941.167884,254.2
1722230941.327486,996.1
1722230941.443316,254.2
1722230941.558517,254.22
1722230941.674094,254.61
1722230941.833598,996.11
1722230941.993113,996.1
1722230942.152637,996.1
1722230942.2678201,253.38
1722230942.4275148,996.11
1722230942.5430348,254.2
1722230942.658282,252.59
1722230942.773855,254.18
1722230942.8893518,254.51
1722230943.0488372,996.01
1722230943.2084868,996.01
1722230943.323542,250.8
1722230943.4833128,996.06
1722230943.6428192,996.03
1722230943.758164,252.09
1722230943.873426,250.82
1722230943.988827,253.33
1722230944.104376,252.89
1722230944.2199109,253.35
1722230944.335062,251.24
1722230944.4946098,996.06
1722230944.654164,996.01
1722230944.813642,996.01
1722230944.928877,252.06
1722230945.0442472,251.21
1722230945.159613,252.93
1722230945.2750158,251.23
1722230945.434505,996.08
1722230945.550103,256.22
1722230945.665813,255.78
1722230945.825079,996.1
1722230945.984728,996.13
1722230946.144138,996.06
1722230946.303522,996.06
1722230946.463213,996.08
1722230946.62269,996.05
1722230946.738378,255.82
1722230946.853968,256.26
1722230946.9695091,252.2
1722230947.084864,256.67
1722230947.2445388,996.06
1722230947.404006,996.11
1722230947.563466,996.05
1722230947.722972,996.11
1722230947.8825212,996.08
1722230948.041888,996.06
1722230948.201451,996.06
1722230948.316732,251.65
1722230948.4320781,251.23
1722230948.591666,996.06
1722230948.751204,996.1
1722230948.910624,996.06
1722230949.070085,995.95
1722230949.1855402,251.63
1722230949.300992,255.8
1722230949.4167428,254.95
1722230949.532272,255.8
1722230949.647825,254.93
1722230949.807413,995.89
1722230949.922869,254.97
1722230950.0383842,254.44
1722230950.1979089,996.01
1722230950.3134348,256.19
1722230950.4290361,255.37
1722230950.5886688,995.98
1722230950.7045991,260.63
1722230950.8640819,996.01
1722230951.023496,996.01
1722230951.183035,996.01
1722230951.3425531,996.1
1722230951.502047,996.01
1722230951.661344,995.95
1722230951.820976,996.0
1722230951.980473,996.05
1722230952.140033,996.17
1722230952.299584,996.01
1722230952.414905,254.17
1722230952.574465,996.03
1722230952.68996,254.59
1722230952.8054788,254.15
1722230952.920976,254.59
1722230953.0365078,254.56
1722230953.152063,254.17
1722230953.2675688,254.15
1722230953.383013,255.02
1722230953.4985652,254.2
1722230953.614121,255.43
1722230953.729932,255.46
1722230953.845153,254.63
1722230953.960806,255.87
1722230954.0763159,255.34
1722230954.235883,995.98
1722230954.395374,996.01
1722230954.554848,996.06
1722230954.7142541,996.0
1722230954.8298612,254.2
1722230954.945357,254.59
1722230955.060858,251.23
1722230955.220178,996.0
1722230955.3797278,996.05
1722230955.53918,996.08
1722230955.654367,254.17
1722230955.8143091,996.06
1722230955.973718,996.01
1722230956.088943,251.24
1722230956.204496,254.15
1722230956.363982,996.0
1722230956.4794428,253.33
1722230956.595042,254.17
1722230956.754532,996.0
1722230956.869998,254.17
1722230956.985478,254.15
1722230957.1009438,252.93
1722230957.21648,254.15
1722230957.3319411,254.61
1722230957.49155,995.89
1722230957.651265,995.98
1722230957.766662,255.02
1722230957.92609,996.0
1722230958.0413902,250.82
1722230958.20092,995.98
1722230958.361279,996.0
1722230958.520063,995.98
1722230958.679383,995.96
1722230958.8388789,996.01
1722230958.998394,995.96
1722230959.113627,251.28
1722230959.2292202,252.11
1722230959.3886,996.01
1722230959.548086,995.98
1722230959.663595,255.48
1722230959.77926,256.17
1722230959.894827,255.48
1722230960.054272,995.96
1722230960.169795,254.61
1722230960.285171,252.48
1722230960.400342,251.23
1722230960.515829,251.63
1722230960.631131,250.78
1722230960.7465138,251.63
1722230960.861856,250.78
1722230961.021329,996.03
1722230961.1368508,252.93
1722230961.2963252,995.98
1722230961.4117792,254.59
1722230961.527046,251.33
1722230961.686629,996.0
1722230961.846077,995.93
1722230962.005635,995.98
1722230962.165088,995.91
1722230962.324619,995.98
1722230962.483938,996.0
1722230962.643577,995.98
1722230962.805068,996.06
1722230962.918742,259.62
1722230963.0784278,996.05
1722230963.237925,996.06
1722230963.3975072,995.95
1722230963.556976,996.0
1722230963.716483,995.89
1722230963.87596,995.95
1722230963.9912891,251.7
1722230964.1066298,251.72
1722230964.222103,254.12
1722230964.337457,251.28
1722230964.496959,996.03
1722230964.612502,253.78
1722230964.7719722,995.96
1722230964.931499,995.95
1722230965.047055,255.03
1722230965.1625578,255.44
1722230965.322258,995.98
1722230965.481493,995.93
1722230965.6409779,995.93
1722230965.800555,995.91
1722230965.96,995.91
1722230966.075587,255.03
1722230966.191134,255.75
1722230966.306626,255.43
1722230966.423268,255.43
1722230966.537768,254.63
1722230966.6973891,996.0
1722230966.812914,254.2
1722230966.972432,995.98
1722230967.0879202,255.02
1722230967.203413,255.0
1722230967.318936,254.59
1722230967.4345229,255.0
1722230967.550074,255.34
1722230967.665524,255.03
1722230967.781156,255.03
1722230967.940809,995.93
1722230968.056202,255.02
1722230968.171649,254.18
1722230968.331181,996.03
1722230968.446508,254.18
1722230968.5620182,252.09
1722230968.6773498,251.24
1722230968.792692,251.24
1722230968.952184,996.1
1722230969.1116722,996.03
1722230969.227128,254.17
1722230969.342711,254.61
1722230969.458963,254.18
1722230969.57352,253.35
1722230969.6891189,254.18
1722230969.804632,254.18
1722230969.920084,254.17
1722230970.0356271,254.61
1722230970.151197,254.59
1722230970.310665,996.03
1722230970.470161,995.95
1722230970.585619,255.02
1722230970.745179,995.93
1722230970.8607402,256.27
1722230971.0203001,995.88
1722230971.135839,254.59
1722230971.2514188,255.41
1722230971.367309,255.32
1722230971.482965,254.61
1722230971.597962,254.49
1722230971.7135282,255.02
1722230971.8288782,251.72
1722230971.9443898,254.17
1722230972.103904,996.01
1722230972.263375,996.0
1722230972.378848,254.2
1722230972.4943612,255.0
1722230972.61008,254.91
1722230972.725703,255.41
1722230972.8411362,255.41
1722230972.956584,255.02
1722230973.072088,254.57
1722230973.1874769,251.65
1722230973.347019,995.93
1722230973.462377,251.7
1722230973.5775812,250.78
1722230973.693136,254.57
1722230973.853635,996.01
1722230974.012204,996.05
1722230974.127603,254.17
1722230974.243126,254.61
1722230974.358628,254.59
1722230974.474184,255.46
1722230974.58982,255.02
1722230974.705483,256.26
1722230974.820995,254.52
1722230974.9805481,996.01
1722230975.1399648,995.93
1722230975.299259,995.96
1722230975.459021,995.96
1722230975.618505,996.05
1722230975.73409,256.19
1722230975.8499541,260.76
1722230975.965538,255.87
1722230976.081058,255.02
1722230976.240488,996.03
1722230976.3560152,254.22
1722230976.4715579,254.64
1722230976.5870872,255.46
1722230976.7026901,254.64
1722230976.818398,257.09
1722230976.977869,995.88
1722230977.093395,255.03
1722230977.20898,254.51
1722230977.324609,256.29
1722230977.440056,254.61
1722230977.555646,255.02
1722230977.6711612,254.61
1722230977.830782,996.08
1722230977.9902349,996.11
1722230978.1497269,996.05
1722230978.265027,250.8
1722230978.38061,255.02
1722230978.49613,251.65
1722230978.655585,996.06
1722230978.814903,995.98
1722230978.974347,996.06
1722230979.134014,995.89
1722230979.249254,252.48
1722230979.408857,996.13
1722230979.5682611,996.1
1722230979.727842,996.11
1722230979.887506,996.06
1722230980.0467782,995.98
1722230980.2063859,996.06
1722230980.365814,996.0
1722230980.525323,996.01
1722230980.684861,996.0
1722230980.8443542,996.11
1722230981.003951,996.05
1722230981.163023,996.0
1722230981.322916,995.93
1722230981.482305,995.98
1722230981.6417432,995.91
1722230981.801377,996.05
1722230981.960771,995.96
1722230982.1202922,995.98
1722230982.27976,995.96
1722230982.439371,996.05
1722230982.554899,257.4
1722230982.714453,996.03
1722230982.8740292,996.01
1722230983.033362,996.08
1722230983.1928692,996.05
1722230983.308415,253.33
1722230983.4677389,996.05
1722230983.627466,996.08
1722230983.786879,996.11
1722230983.902408,256.65
1722230984.061923,996.03
1722230984.221426,996.11
1722230984.381109,996.03
1722230984.540607,996.0
1722230984.699945,996.01
1722230984.8157299,258.23
1722230984.9750872,996.03
1722230985.13469,996.05
1722230985.294218,996.17
1722230985.453556,996.13
1722230985.613248,996.17
1722230985.772616,996.1
1722230985.932199,996.1
1722230986.091779,996.11
1722230986.251209,996.03
1722230986.41098,996.11
1722230986.570244,996.1
1722230986.7296908,996.1
1722230986.889329,996.03
1722230987.0491,996.05
1722230987.2081978,996.06
1722230987.367677,996.01
1722230987.4828842,251.62
1722230987.59838,251.65
1722230987.7577229,995.95
1722230987.873169,252.48
1722230987.988671,253.33
1722230988.148257,996.0
1722230988.263672,252.08
1722230988.423157,996.06
1722230988.582689,996.03
1722230988.7420459,996.06
1722230988.857387,251.65
1722230989.017278,995.98
1722230989.176803,995.95
1722230989.3359601,996.05
1722230989.4954948,996.01
1722230989.654964,996.01
1722230989.8146539,996.0
1722230989.973865,996.1
1722230990.133457,995.95
1722230990.2930062,996.03
1722230990.4527402,995.93
1722230990.612278,996.01
1722230990.7716742,995.91
1722230990.931102,996.1
1722230991.090456,995.98
1722230991.250048,996.06
1722230991.409546,995.93
1722230991.56922,996.03
1722230991.728586,995.93
1722230991.8881369,996.0
1722230992.050884,995.91
1722230992.20704,995.98
1722230992.3664901,995.89
1722230992.526159,995.96
1722230992.685598,995.95
1722230992.8451562,996.01
1722230993.004746,995.95
1722230993.164165,995.88
1722230993.3238149,995.89
1722230993.482892,996.06
1722230993.6425211,995.95
1722230993.802494,996.06
1722230993.961588,996.0
1722230994.1209931,996.0
1722230994.280509,995.88
1722230994.440353,996.05
1722230994.599454,995.95
1722230994.7590349,996.05
1722230994.918713,996.01
1722230995.0343418,256.21
1722230995.19369,996.0
1722230995.3531132,996.01
1722230995.5125551,996.05
1722230995.628211,257.07
1722230995.7876081,996.06
1722230995.947413,996.01
1722230996.106957,996.1
1722230996.266509,996.06
1722230996.4259698,996.11
1722230996.585323,996.11
1722230996.744921,996.15
1722230996.9042292,996.1
1722230997.0639622,996.11
1722230997.2233741,996.1
1722230997.338923,257.48
1722230997.454252,251.77
1722230997.614059,996.08
1722230997.729229,252.08
1722230997.844634,252.5
1722230998.004224,996.08
1722230998.163897,996.15
1722230998.323352,996.11
1722230998.4827678,996.08
1722230998.6424,996.06
1722230998.801719,996.08
1722230998.962846,996.17
1722230999.120616,996.17
1722230999.28035,996.11
1722230999.439784,996.08
1722230999.599334,996.06
1722230999.758986,996.11
1722230999.918485,996.05
1722231000.077964,996.06
1722231000.237466,996.05
1722231000.396907,996.1
1722231000.556397,996.08
1722231000.71586,996.06
1722231000.875299,995.98
1722231001.034919,996.03
1722231001.194417,996.05
1722231001.353607,996.0
1722231001.513462,996.08
1722231001.673028,996.05
1722231001.8323681,996.1
1722231001.9917781,996.06
1722231002.151422,996.05
1722231002.310844,996.05
1722231002.47039,996.11
1722231002.629911,996.1
1722231002.789483,996.0
1722231002.948694,996.05
1722231003.1087842,995.89
1722231003.267966,996.0
1722231003.42754,995.96
1722231003.543265,254.59
1722231003.702351,995.89
1722231003.817625,252.5
1722231003.933175,252.48
1722231004.092684,996.03
1722231004.2523038,996.01
1722231004.411509,996.06
1722231004.5710669,996.06
1722231004.730676,996.0
1722231004.8902762,996.05
1722231005.005523,252.5
1722231005.1651788,996.06
1722231005.324634,996.01
1722231005.484247,996.05
1722231005.5994081,251.62
1722231005.758789,995.98
1722231005.918415,995.98
1722231006.033951,252.5
1722231006.149163,252.48
1722231006.3089259,996.01
1722231006.468386,996.03
1722231006.6278179,996.06
1722231006.787363,995.96
1722231006.902791,252.91
1722231007.018362,252.48
1722231007.177857,996.1
1722231007.337147,996.15
1722231007.496737,996.1
1722231007.656228,996.06
1722231007.771592,253.35
1722231007.930966,996.11
1722231008.046504,251.21
1722231008.2060711,996.11
1722231008.3655858,996.08
1722231008.525045,996.01
1722231008.684654,996.06
1722231008.79986,253.37
1722231008.9594948,996.05
1722231009.1190798,995.95
1722231009.278493,995.89
1722231009.4378629,995.88
1722231009.597453,995.96
1722231009.757005,995.83
1722231009.8724248,251.75
1722231010.0319622,996.01
1722231010.191178,996.03
1722231010.350685,996.03
1722231010.510541,996.13
1722231010.66975,996.0
1722231010.8291461,996.0
1722231010.988883,996.03
1722231011.148305,995.93
1722231011.263548,252.5
1722231011.423234,995.98
1722231011.582727,996.01
1722231011.742209,996.03
1722231011.9017441,995.98
1722231012.061086,995.96
1722231012.220696,995.98
1722231012.380256,995.98
1722231012.5397801,995.98
1722231012.6992252,995.98
1722231012.858764,995.89
1722231013.0181382,995.93
1722231013.1777291,995.93
1722231013.337174,996.03
1722231013.49682,996.0
1722231013.656281,996.03
1722231013.8156989,995.98
1722231013.975049,995.98
1722231014.134704,995.95
1722231014.294189,996.0
1722231014.453564,996.03
1722231014.613216,995.96
1722231014.7287412,254.63
1722231014.88818,996.1
1722231015.047741,996.05
1722231015.207223,996.05
1722231015.366647,995.98
1722231015.5262258,996.01
1722231015.641518,251.65
1722231015.756908,252.91
1722231015.916458,996.01
1722231016.032064,258.32
1722231016.191736,996.0
1722231016.351084,996.06
1722231016.510711,996.06
1722231016.6702342,996.11
1722231016.829665,996.01
1722231016.989232,995.98
1722231017.148787,996.1
1722231017.308061,995.88
1722231017.467766,996.03
1722231017.627181,996.01
1722231017.742626,252.47
1722231017.9020858,996.06
1722231018.061433,996.0
1722231018.2210429,996.01
1722231018.3806112,996.01
1722231018.539996,995.98
1722231018.699651,995.93
1722231018.8591192,996.05
1722231019.018633,996.01
1722231019.133934,252.48
1722231019.2934148,996.0
1722231019.453174,996.03
1722231019.6125371,996.0
1722231019.772158,995.93
1722231019.9315698,996.0
1722231020.091035,995.98
1722231020.250397,995.95
1722231020.4101381,995.93
1722231020.56956,995.96
1722231020.729015,995.95
1722231020.888473,995.95
1722231021.047958,995.88
1722231021.207349,995.93
1722231021.367049,995.96
1722231021.5264761,996.01
1722231021.6860428,996.05
1722231021.845452,996.01
1722231022.004925,995.93
1722231022.164599,995.93
1722231022.32397,996.06
1722231022.483511,995.95
1722231022.6430972,996.03
1722231022.802774,995.93
1722231022.9180841,257.02
1722231023.0775528,996.01
1722231023.237205,995.86
1722231023.396713,995.95
1722231023.5561512,995.93
1722231023.715731,996.0
1722231023.87515,995.88
1722231023.990409,252.13
1722231024.15006,995.95
1722231024.309587,995.96
1722231024.469005,995.98
1722231024.628556,995.98
1722231024.787992,996.03
1722231024.947503,996.03
1722231025.1069708,996.0
1722231025.266625,996.0
1722231025.426028,996.01
1722231025.5414872,254.59
1722231025.70098,995.98
1722231025.860404,995.98
1722231025.975989,254.18
1722231026.135512,996.0
1722231026.2950149,996.0
1722231026.454365,995.96
1722231026.6138308,996.01
1722231026.729419,255.46
1722231026.889131,995.95
1722231027.048623,995.98
1722231027.207943,996.06
1722231027.367585,996.13
1722231027.526966,996.08
1722231027.6866062,996.1
1722231027.845946,996.0
1722231028.0056372,996.03
1722231028.1649559,996.0
1722231028.280319,253.32
1722231028.440135,996.01
1722231028.5995579,996.0
1722231028.7590988,996.01
1722231028.918407,996.01
1722231029.077961,995.98
1722231029.2374458,995.95
1722231029.352683,251.23
1722231029.512203,995.96
1722231029.671958,996.01
1722231029.8314261,996.03
1722231029.9908779,996.01
1722231030.15051,996.01
1722231030.309866,996.03
1722231030.469432,995.96
1722231030.6288981,996.01
1722231030.7442172,251.63
1722231030.9036028,996.0
1722231031.0631511,995.98
1722231031.2225852,995.96
1722231031.382159,996.01
1722231031.497631,254.17
1722231031.657165,996.1
1722231031.816735,996.03
1722231031.976133,996.0
1722231032.13583,996.05
1722231032.29535,996.08
1722231032.4546921,995.96
1722231032.570029,252.08
1722231032.7295208,995.95
1722231032.888829,995.91
1722231033.048501,996.03
1722231033.208094,995.88
1722231033.3673742,995.98
1722231033.4828649,252.89
1722231033.642352,995.96
1722231033.802125,996.03
1722231033.96129,995.96
1722231034.120728,995.96
1722231034.280262,995.93
1722231034.439803,995.91
1722231034.599366,995.98
1722231034.75873,995.96
1722231034.9182699,995.96
1722231035.077717,995.95
1722231035.2374709,995.91
1722231035.3966742,995.98
1722231035.5562198,995.96
1722231035.6722538,259.91
1722231035.831632,995.91
1722231035.991046,995.83
1722231036.1506,995.89
1722231036.31013,995.88
1722231036.4694982,995.91
1722231036.6292899,995.98
1722231036.7887192,995.88
1722231036.948371,995.98
1722231037.107662,995.93
1722231037.267105,995.96
1722231037.426477,995.95
1722231037.585979,995.91
1722231037.745472,995.88
1722231037.9050329,995.95
1722231038.064794,995.89
1722231038.225279,995.93
1722231038.3835788,995.88
1722231038.499249,254.17
1722231038.6586308,995.95
1722231038.818215,995.98
1722231038.977686,996.0
1722231039.137234,995.95
1722231039.296735,995.86
1722231039.412051,252.48
1722231039.571418,995.95
1722231039.730931,996.0
1722231039.890408,995.86
1722231040.0059478,253.3
1722231040.165575,995.91
1722231040.325058,996.05
1722231040.4846048,995.95
1722231040.6441011,995.89
1722231040.803589,996.01
1722231040.963242,995.96
1722231041.122547,995.96
1722231041.237812,252.91
1722231041.39768,995.96
1722231041.513022,252.04
1722231041.673017,995.88
1722231041.7877681,251.6
1722231041.903064,253.32
1722231042.0626938,995.79
1722231042.222304,995.93
1722231042.3817651,995.89
1722231042.5414422,995.96
1722231042.7007732,995.84
1722231042.8599732,995.83
1722231043.019823,995.93
1722231043.179059,996.01
1722231043.294705,252.48
1722231043.4098518,252.04
1722231043.5693812,996.01
1722231043.7289338,995.96
1722231043.8884192,996.01
1722231044.003701,252.02
1722231044.163487,995.96
1722231044.322647,996.0
1722231044.4824052,996.0
1722231044.6415691,995.89
1722231044.8012102,996.0
1722231044.960619,995.91
1722231045.120217,996.0
1722231045.235631,251.21
1722231045.394989,995.95
1722231045.51048,251.62
1722231045.669881,996.01
1722231045.82949,996.03
1722231045.989108,995.95
1722231046.104416,252.47
1722231046.219622,252.48
1722231046.379221,995.98
1722231046.538806,995.88
1722231046.698227,996.0
1722231046.857759,995.83
1722231047.017219,995.98
1722231047.176615,995.84
1722231047.336189,995.95
1722231047.4956648,995.84
1722231047.655218,995.96
1722231047.770348,253.27
1722231047.885895,254.13
1722231048.001477,252.91
1722231048.160832,996.01
1722231048.320309,995.96
1722231048.480042,995.91
1722231048.639478,995.95
1722231048.799031,995.95
1722231048.915017,254.15
1722231049.074,995.95
1722231049.2335758,996.05
1722231049.393003,996.05
1722231049.5526242,996.0
1722231049.712095,995.95
1722231049.871427,996.0
1722231050.030964,995.93
1722231050.190444,995.98
1722231050.350083,995.93
1722231050.509485,995.98
1722231050.624743,251.6
1722231050.784391,995.91
1722231050.943774,995.91
1722231051.103408,995.95
1722231051.2628858,996.05
1722231051.422417,996.23
1722231051.581878,996.25
1722231051.7413828,996.11
1722231051.900913,995.95
1722231052.060255,995.88
1722231052.2199051,995.96
1722231052.335263,252.87
1722231052.4948008,995.98
1722231052.65421,996.0
1722231052.813802,995.96
1722231052.973245,995.98
1722231053.132799,995.91
1722231053.248117,252.06
1722231053.363561,252.47
1722231053.523075,995.95
1722231053.6825979,995.96
1722231053.842039,996.0
1722231054.001577,996.0
1722231054.161265,996.0
1722231054.276521,254.59
1722231054.436079,996.0
1722231054.551888,259.45
1722231054.711398,996.03
1722231054.826633,253.33
1722231054.986071,995.96
1722231055.145976,996.01
1722231055.3052318,996.03
1722231055.4648478,996.01
1722231055.6242628,995.98
1722231055.783784,995.98
1722231055.943158,996.01
1722231056.102386,996.1
1722231056.262291,996.05
1722231056.4216168,996.05
1722231056.537195,253.33
1722231056.6525,253.28
1722231056.8119621,995.95
1722231056.971394,995.88
1722231057.13096,996.03
1722231057.2905002,995.88
1722231057.449962,995.96
1722231057.609586,995.88
1722231057.724864,252.45
1722231057.884328,995.96
1722231058.0440252,996.0
1722231058.203489,995.98
1722231058.318781,254.13
1722231058.4341419,252.04
1722231058.549524,251.19
1722231058.709007,995.88
1722231058.868387,995.93
1722231059.027851,995.98
1722231059.143431,252.16
1722231059.303046,995.91
1722231059.4183779,252.06
1722231059.5337899,252.06
1722231059.692945,995.98
1722231059.80866,252.91
1722231059.923979,252.5
1722231060.039071,251.65
1722231060.198921,996.05
1722231060.358228,996.05
1722231060.518049,996.06
1722231060.677304,996.01
1722231060.836709,996.05
1722231060.9963331,995.96
1722231061.15588,996.05
1722231061.315635,996.05
1722231061.474874,996.0
1722231061.6342368,995.98
1722231061.7938602,995.96
1722231061.953126,996.08
1722231062.1128461,995.98
1722231062.272313,995.93
1722231062.4317372,995.93
1722231062.59123,995.93
1722231062.7506309,995.98
1722231062.910162,995.98
1722231063.0698,995.93
1722231063.23013,996.01
1722231063.388607,995.91
1722231063.548216,996.01
1722231063.7079859,996.05
1722231063.867423,995.95
1722231064.026858,996.0
