#group,false,false,false,false
#datatype,dateTime:RFC3339,double,double,double
#default,,,,
,time,x,y,z
,2024-09-04T11:15:52.007225Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:53.349564Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:53.883451Z,-0.24,-0.85,-0.55
,2024-09-04T11:15:54.909969Z,-0.24,-0.85,-0.49
,2024-09-04T11:15:55.896912Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:57.225539Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:57.942412Z,-0.24,-0.85,-0.49
,2024-09-04T11:15:58.937321Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:59.914382Z,-0.24,-0.79,-0.49
,2024-09-04T11:16:01.119304Z,-0.24,-0.79,-0.49
,2024-09-04T11:16:02.143212Z,-0.24,-0.85,-0.49
,2024-09-04T11:16:03.409552Z,-0.31,-0.79,-0.49
,2024-09-04T11:16:03.952423Z,-0.24,-0.79,-0.49
,2024-09-04T11:16:05.110191Z,-0.24,-0.79,-0.49
,2024-09-04T11:16:06.110532Z,-0.31,-0.85,-0.55
,2024-09-04T11:16:07.060016Z,-0.24,-0.79,-0.55
,2024-09-04T11:16:08.182139Z,-0.31,-0.79,-0.55
,2024-09-04T11:16:09.513906Z,-0.31,-0.79,-0.55
,2024-09-04T11:16:09.992252Z,-0.24,-0.79,-0.49
,2024-09-04T11:16:11.133842Z,-0.24,-0.85,-0.49
,2024-09-04T11:16:12.180196Z,-0.24,-0.79,-0.55
,2024-09-04T11:16:12.997049Z,-0.24,-0.79,-0.55
,2024-09-04T11:16:14.026916Z,-0.24,-0.79,-0.49
,2024-09-04T11:16:15.154532Z,-0.24,-0.85,-0.49
,2024-09-04T11:16:16.258919Z,-0.24,-0.79,-0.49
,2024-09-04T11:16:17.091024Z,-0.24,-0.85,-0.49
,2024-09-04T11:16:18.31974Z,-0.24,-0.85,-0.55
,2024-09-04T11:16:19.241517Z,-0.24,-0.79,-0.55
,2024-09-04T11:16:20.256556Z,-0.31,-0.79,-0.55
,2024-09-04T11:16:21.139249Z,-0.24,-0.79,-0.49
,2024-09-04T11:16:22.313158Z,-0.24,-0.79,-0.49
,2024-09-04T11:16:23.236982Z,-0.31,-0.79,-0.49
,2024-09-04T11:16:24.066797Z,-0.24,-0.79,-0.55
,2024-09-04T11:16:25.694325Z,-0.24,-0.79,-0.49
,2024-09-04T11:16:26.41042Z,-0.31,-0.79,-0.49
,2024-09-04T11:16:27.228036Z,-0.24,-0.79,-0.55
,2024-09-04T11:16:28.252318Z,-0.24,-0.79,-0.55
,2024-09-04T11:16:29.102984Z,-0.24,-0.79,-0.49
,2024-09-04T11:16:30.197847Z,-0.24,-0.79,-0.49
,2024-09-04T11:16:31.427113Z,-0.31,-0.79,-0.55
,2024-09-04T11:16:32.164585Z,-0.24,-0.85,-0.49
,2024-09-04T11:16:33.185495Z,-0.31,-0.85,-0.55
,2024-09-04T11:16:34.301735Z,-0.31,-0.85,-0.55
,2024-09-04T11:16:35.403926Z,-0.24,-0.85,-0.55
,2024-09-04T11:16:36.140997Z,-0.31,-0.79,-0.49
,2024-09-04T11:16:37.26366Z,-0.31,-0.79,-0.55
,2024-09-04T11:16:38.189104Z,-0.31,-0.79,-0.49
,2024-09-04T11:16:39.177835Z,-0.24,-0.85,-0.49
,2024-09-04T11:16:40.338676Z,-0.24,-0.79,-0.55
,2024-09-04T11:16:41.871184Z,-0.31,-0.79,-0.49
,2024-09-04T11:16:42.176621Z,-0.24,-0.79,-0.49
,2024-09-04T11:16:43.304693Z,-0.31,-0.79,-0.49
,2024-09-04T11:16:44.249065Z,-0.24,-0.85,-0.49
,2024-09-04T11:16:45.455918Z,-0.31,-0.79,-0.49
,2024-09-04T11:16:46.204494Z,-0.31,-0.85,-0.55
,2024-09-04T11:16:47.401125Z,-0.24,-0.85,-0.55
,2024-09-04T11:16:48.322563Z,-0.24,-0.85,-0.55
,2024-09-04T11:16:49.553286Z,-0.24,-0.79,-0.49
,2024-09-04T11:16:50.190319Z,-0.24,-0.85,-0.49
,2024-09-04T11:16:51.397477Z,-0.24,-0.79,-0.49
,2024-09-04T11:16:52.243907Z,-0.24,-0.85,-0.55
,2024-09-04T11:16:53.239452Z,-0.24,-0.85,-0.55
,2024-09-04T11:16:54.365911Z,-0.24,-0.85,-0.49
,2024-09-04T11:16:55.386225Z,-0.24,-0.85,-0.55
,2024-09-04T11:16:56.232422Z,-0.31,-0.79,-0.55
,2024-09-04T11:16:57.977236Z,-0.24,-0.79,-0.49
,2024-09-04T11:16:58.282113Z,-0.31,-0.85,-0.49
,2024-09-04T11:16:59.389223Z,-0.24,-0.79,-0.55
,2024-09-04T11:17:00.610053Z,-0.24,-0.79,-0.49
,2024-09-04T11:17:01.432993Z,-0.24,-0.79,-0.55
,2024-09-04T11:17:02.352833Z,-0.31,-0.79,-0.55
,2024-09-04T11:17:03.375064Z,-0.31,-0.85,-0.55
,2024-09-04T11:17:04.403776Z,-0.24,-0.79,-0.49
,2024-09-04T11:17:05.295324Z,-0.31,-0.85,-0.55
,2024-09-04T11:17:06.344484Z,-0.31,-0.79,-0.49
,2024-09-04T11:17:07.471345Z,-0.24,-0.85,-0.55
,2024-09-04T11:17:08.392397Z,-0.24,-0.85,-0.55
,2024-09-04T11:17:09.558934Z,-0.24,-0.85,-0.49
,2024-09-04T11:17:10.749076Z,-0.24,-0.85,-0.49
,2024-09-04T11:17:11.475626Z,-0.24,-0.85,-0.49
,2024-09-04T11:17:12.327892Z,-0.24,-0.79,-0.55
,2024-09-04T11:17:13.841906Z,-0.24,-0.85,-0.55
,2024-09-04T11:17:14.42925Z,-0.31,-0.79,-0.49
,2024-09-04T11:17:15.355777Z,-0.24,-0.79,-0.55
,2024-09-04T11:17:16.379335Z,-0.31,-0.85,-0.49
,2024-09-04T11:17:17.382397Z,-0.24,-0.85,-0.55
,2024-09-04T11:17:18.451769Z,-0.24,-0.79,-0.55
,2024-09-04T11:17:19.451605Z,-0.31,-0.85,-0.55
,2024-09-04T11:17:20.393314Z,-0.24,-0.79,-0.49
,2024-09-04T11:17:21.400417Z,-0.24,-0.85,-0.55
,2024-09-04T11:17:22.380035Z,-0.24,-0.79,-0.49
,2024-09-04T11:17:23.410017Z,-0.24,-0.79,-0.55
,2024-09-04T11:17:24.388499Z,-0.31,-0.85,-0.49
,2024-09-04T11:17:25.401913Z,-0.24,-0.79,-0.49
,2024-09-04T11:17:26.619539Z,-0.31,-0.85,-0.55
,2024-09-04T11:17:27.471474Z,-0.24,-0.79,-0.49
,2024-09-04T11:17:28.564771Z,-0.24,-0.85,-0.55
,2024-09-04T11:17:29.822351Z,-0.24,-0.85,-0.55
,2024-09-04T11:17:30.462269Z,-0.24,-0.85,-0.55
,2024-09-04T11:17:31.445279Z,-0.24,-0.79,-0.55
,2024-09-04T11:17:32.446369Z,-0.24,-0.79,-0.55
,2024-09-04T11:17:33.453857Z,-0.24,-0.85,-0.55
,2024-09-04T11:17:34.458385Z,-0.24,-0.79,-0.49
,2024-09-04T11:17:35.594959Z,-0.31,-0.79,-0.55
,2024-09-04T11:17:36.466212Z,-0.24,-0.79,-0.49
,2024-09-04T11:17:37.579674Z,-0.31,-0.85,-0.49
,2024-09-04T11:17:38.702103Z,-0.24,-0.79,-0.55
,2024-09-04T11:17:39.72615Z,-0.31,-0.85,-0.49
,2024-09-04T11:17:40.485893Z,-0.24,-0.85,-0.49
,2024-09-04T11:17:41.570077Z,-0.24,-0.79,-0.55
,2024-09-04T11:17:42.698045Z,-0.24,-0.85,-0.49
,2024-09-04T11:17:43.497093Z,-0.24,-0.85,-0.55
,2024-09-04T11:17:44.641401Z,-0.24,-0.85,-0.55
,2024-09-04T11:17:46.075065Z,-0.24,-0.79,-0.55
,2024-09-04T11:17:46.507991Z,-0.24,-0.79,-0.49
,2024-09-04T11:17:47.517724Z,-0.24,-0.79,-0.49
,2024-09-04T11:17:48.544818Z,-0.31,-0.79,-0.55
,2024-09-04T11:17:49.864849Z,-0.24,-0.85,-0.55
,2024-09-04T11:17:50.538236Z,-0.31,-0.85,-0.49
,2024-09-04T11:17:51.544279Z,-0.24,-0.79,-0.55
,2024-09-04T11:17:52.567087Z,-0.24,-0.79,-0.49
,2024-09-04T11:17:53.561641Z,-0.24,-0.85,-0.49
,2024-09-04T11:17:54.881284Z,-0.24,-0.85,-0.55
,2024-09-04T11:17:55.562941Z,-0.24,-0.85,-0.55
,2024-09-04T11:17:56.59969Z,-0.31,-0.79,-0.55
,2024-09-04T11:17:57.650017Z,-0.24,-0.79,-0.61
,2024-09-04T11:17:58.647974Z,-0.31,-0.85,-0.49
,2024-09-04T11:17:59.592816Z,-0.24,-0.79,-0.49
,2024-09-04T11:18:01.05665Z,-0.31,-0.79,-0.49
,2024-09-04T11:18:01.84433Z,-0.31,-0.85,-0.49
,2024-09-04T11:18:02.610048Z,-0.24,-0.79,-0.55
,2024-09-04T11:18:03.618539Z,-0.24,-0.79,-0.55
,2024-09-04T11:18:04.681145Z,-0.24,-0.85,-0.55
,2024-09-04T11:18:05.643553Z,-0.24,-0.85,-0.49
,2024-09-04T11:18:06.612016Z,-0.31,-0.79,-0.49
,2024-09-04T11:18:07.630696Z,-0.24,-0.79,-0.49
,2024-09-04T11:18:08.910846Z,-0.31,-0.85,-0.55
,2024-09-04T11:18:09.72947Z,-0.24,-0.85,-0.49
,2024-09-04T11:18:10.661913Z,-0.24,-0.79,-0.55
,2024-09-04T11:18:11.780481Z,-0.31,-0.85,-0.55
,2024-09-04T11:18:12.699542Z,-0.24,-0.85,-0.49
,2024-09-04T11:18:13.819538Z,-0.24,-0.79,-0.55
,2024-09-04T11:18:14.849139Z,-0.31,-0.85,-0.55
,2024-09-04T11:18:15.770647Z,-0.24,-0.79,-0.55
